brand_name,carname,carImg,saleVolume, price,manufacturer,rank,carModel, energyType,marketTime,insure
奔驰,奔驰EQA,https://p9-dcd.byteimg.com/img/motor-mis-img/479c2d42a3fdaafed831cd8b668c751e~tplv-resize:640:0.png,179,"[20, 20]",北京奔驰,478,紧凑型SUV,纯电动,2023.03,3年不限公里
现代,索纳塔,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/9d6d54839e6846ef9a26c1c66cc68d61~tplv-resize:640:0.png,178,"[14.48, 17.88]",北京现代,479,中型车,汽油,2022.07,5年或10万公里
福特,EVOS,https://p3-dcd.byteimg.com/img/motor-mis-img/62f1f5c9892cfbf4cf1c75e071638aa7~tplv-resize:640:0.png,173,"[16.98, 22.98]",长安福特,480,中型SUV,汽油,2021.11,3年或10万公里
启辰,启辰T60 EV,https://p9-dcd.byteimg.com/img/motor-mis-img/8580d3841feffe043c2ca57c2cf034c7~tplv-resize:640:0.png,173,"[16.98, 16.98]",东风日产,481,小型SUV,纯电动,2023.03,3年或12万公里
合创汽车,合创A06,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6ed97fb37fb446c2bfc1ed3f142f8015~tplv-resize:640:0.png,173,"[13.98, 26.98]",合创汽车,482,中型车,纯电动,2023.11,4年或15万公里
别克,别克E4,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/175bc28c8fc7468285a60c50af81f2e3~tplv-resize:640:0.png,169,"[18.98, 25.98]",上汽通用别克,483,中大型SUV,纯电动,2023.06,3年或10万公里
北汽制造,勇士,https://p3-dcd.byteimg.com/img/motor-mis-img/dcf664514941d152d7c6466649b34f29~tplv-resize:640:0.png,165,"[10.68, 14.88]",北京汽车制造厂,484,紧凑型SUV,汽油,2021.05,3年或6万公里
斯柯达,柯迪亚克,https://p3-dcd.byteimg.com/img/motor-mis-img/bdbd1bffe440a691fb9e8c37ab20e8f6~tplv-resize:640:0.png,163,"[19.19, 24.39]",上汽大众斯柯达,485,中型SUV,汽油,2023.10,3年或10万公里
起亚,嘉华,https://p3-dcd.byteimg.com/img/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png,156,"[24.5, 29.31]",起亚,486,中大型MPV,汽油,2021.09,5年或10万公里
星途,星途追风 PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/7c188cd103654b8ca7cdecc8bc54c25f~tplv-resize:640:0.png,156,"[13.28, 14.28]",星途,487,紧凑型SUV,插电式混合动力,2023.04,3年或10万公里
上汽大通MAXUS,大通G90,https://p9-dcd.byteimg.com/img/motor-mis-img/a1ee687418329152e9c1b720e140a392~tplv-resize:640:0.png,155,"[18.99, 31.99]",上汽大通,488,中大型MPV,汽油,2023.11,3年或10万公里
领克,领克09,https://p9-dcd.byteimg.com/img/motor-mis-img/1a06bf130547fd74fa56c6a455d8dd7d~tplv-resize:640:0.png,145,"[23.79, 29.29]",领克,489,中大型SUV,48V轻混系统,2021.10,5年或10万公里
别克,昂扬,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/83dfea1c6d9a4ca6a1d324a8c13ae3e6~tplv-resize:640:0.png,143,"[11.49, 15.89]",上汽通用别克,490,紧凑型SUV,汽油,2022.09,3年或10万公里
路虎,发现运动版PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/be4baa8456f641808b9ef8933a9d8333~tplv-resize:640:0.png,127,"[28.21, 28.21]",奇瑞捷豹路虎,491,中型SUV,插电式混合动力,2023.07,3年或10万公里
沃尔沃,沃尔沃XC40 RECHARGE,https://p3-dcd.byteimg.com/img/motor-mis-img/31d2b6da640b935204b7bfc42e4206a2~tplv-resize:640:0.png,127,"[27.99, 32.2]",沃尔沃亚太,492,紧凑型SUV,纯电动,2023.10,3年不限公里
思铭,东风本田M-NV,https://p3-dcd.byteimg.com/img/motor-mis-img/b20ad2749ca184a995d7d9b88d20b147~tplv-resize:640:0.png,126,"[11.98, 12.18]",东风本田,493,小型SUV,纯电动,2023.06,3年或12万公里
东风风光,风光S560,https://p3-dcd.byteimg.com/img/motor-mis-img/ff3d4636305ad260c3cb9258efcca985~tplv-resize:640:0.png,119,"[6.79, 7.89]",东风小康,494,紧凑型SUV,汽油,2021.04,7年或15万公里
斯柯达,明锐,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/e5d55d4c1ece47ceb29e28624cf1ca70~tplv-resize:640:0.png,117,"[14.39, 15.49]",上汽大众斯柯达,495,紧凑型车,汽油,2024.01,3年或10万公里
现代,菲斯塔,https://p3-dcd.byteimg.com/img/motor-mis-img/59c714d0afdd6fbe61a5108d3c29327f~tplv-resize:640:0.png,114,"[12.38, 13.98]",北京现代,496,紧凑型车,汽油,2022.11,3年或10万公里
启辰,启辰D60,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/19edcae930eb41e6995bb85e5ae1dea3~tplv-resize:640:0.png,111,"[7.38, 8.48]",东风日产,497,紧凑型车,汽油,2023.02,3年或10万公里
哈弗,哈弗神兽,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2b24862d74c248ca999345985785ab0c~tplv-resize:640:0.png,110,"[11.5, 15.2]",长城汽车,498,紧凑型SUV,汽油,2023.03,3年或10万公里
启辰,启辰星,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/b0b6cc8b5a444a168d223471447a26dc~tplv-resize:640:0.png,109,"[11.66, 13.96]",东风日产,499,紧凑型SUV,汽油,2022.11,3年或10万公里
奥迪,奥迪e-tron,https://p3-dcd.byteimg.com/img/motor-mis-img/e8587b667f120eb9f0f98d11371b8b74~tplv-resize:640:0.png,104,"[38.1, 42.18]",一汽-大众奥迪,500,中大型SUV,纯电动,2021.04,3年或10万公里
高合,高合HiPhi Z,https://p3-dcd.byteimg.com/img/motor-mis-img/192162a7af84b3b059801c4d261ddeb7~tplv-resize:640:0.png,100,"[51, 62.99]",华人运通,501,中大型车,纯电动,2023.10,5年或15万公里
英菲尼迪,英菲尼迪QX50,https://p3-dcd.byteimg.com/img/motor-mis-img/6538990a28bbef23dac96e53c83ddce2~tplv-resize:640:0.png,92,"[23.38, 37.98]",东风英菲尼迪,502,中型SUV,汽油,2023.11,4年或10万公里
路虎,揽胜极光PHEV,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8fdb570f7426485098f3b4d81a457c01~tplv-resize:640:0.png,91,"[27.83, 27.83]",奇瑞捷豹路虎,503,中型SUV,插电式混合动力,2023.03,3年或10万公里
东风风光,风光330,https://p3-dcd.byteimg.com/img/motor-mis-img/6f7c31bce10482b0e6b2db15654441e8~tplv-resize:640:0.png,84,"[4.19, 6.88]",东风小康,504,紧凑型MPV,汽油,2023.10,7年或20万公里
福特,撼路者,https://p3-dcd.byteimg.com/img/motor-mis-img/b4919cc5ceb667da3f85cb603bde169d~tplv-resize:640:0.png,83,"[26.08, 35.98]",江铃福特,505,中型SUV,汽油,2020.07,3年或10万公里
沃尔沃,沃尔沃C40 RECHARGE,https://p3-dcd.byteimg.com/img/motor-mis-img/a33abe2401429de388c10fa422965b66~tplv-resize:640:0.png,82,"[28.9, 34.2]",沃尔沃亚太,506,紧凑型SUV,纯电动,2023.10,3年不限公里
小虎,小虎FEV,https://p3-dcd.byteimg.com/img/motor-mis-img/9265da77f9e501614776f2afe7afa78f~tplv-resize:640:0.png,81,"[4.19, 5.59]",宏瑞汽车,507,微型车,纯电动,2022.03,3年或6万公里
红旗,红旗E-HS9,https://p3-dcd.byteimg.com/img/motor-mis-img/fb5c6d20cd6044b28f6eec55dcd6c61c~tplv-resize:640:0.png,79,"[50.98, 77.98]",一汽红旗,508,大型SUV,纯电动,2022.06,4年或10万公里
雪佛兰,创酷,https://p9-dcd.byteimg.com/img/motor-mis-img/7f32d8c6bf3899a4d61b5059c5717c70~tplv-resize:640:0.png,70,"[7.69, 9.59]",上汽通用雪佛兰,509,小型SUV,汽油,2023.07,3年或10万公里
江淮瑞风,瑞风E3,https://p9-dcd.byteimg.com/img/motor-mis-img/9b9b2bcb01b623c18ed53331a08ff11b~tplv-resize:640:0.png,67,"[17.48, 20.88]",江汽集团,510,紧凑型MPV,纯电动,2023.10,3年或10万公里
奔腾,奔腾B70S,https://p3-dcd.byteimg.com/img/motor-mis-img/6c5efbe832eebd5cac8292af76a42d83~tplv-resize:640:0.png,61,"[10.99, 14.29]",一汽奔腾,511,紧凑型SUV,汽油,2022.11,3年或10万公里
长安,长安CS85 COUPE,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/e52af4fd90934dfc8cfc82375a9c3a4f~tplv-resize:640:0.png,60,"[11.49, 15.99]",长安汽车,512,中型SUV,汽油,2022.09,3年或10万公里
福特,领界,https://p3-dcd.byteimg.com/img/motor-mis-img/0fe20c206f939c5f163ea779cb222287~tplv-resize:640:0.png,59,"[7.98, 13.48]",江铃福特,513,紧凑型SUV,汽油,2022.03,3年或10万公里
凯翼,轩度,https://p3-dcd.byteimg.com/img/motor-mis-img/fad7c3cbf79e7f38ea95446b78b262c3~tplv-resize:640:0.png,56,"[7.98, 9.39]",凯翼汽车,514,紧凑型车,汽油,2023.06,3年或10万公里
奥迪,奥迪A6L PHEV,https://p9-dcd.byteimg.com/img/motor-mis-img/e84a67d39282a0550546632e9e6cefb5~tplv-resize:640:0.png,56,"[43.18, 43.18]",一汽-大众奥迪,515,中大型车,插电式混合动力,2022.08,3年或10万公里
比亚迪,比亚迪D1,https://p3-dcd.byteimg.com/img/motor-mis-img/16a73f90c37db0a802139dd3bcb55a8b~tplv-resize:640:0.png,55,"[16.08, 16.98]",比亚迪,516,紧凑型MPV,纯电动,2023.06,6年或15万公里
沃尔沃,沃尔沃S60 RECHARGE,https://p3-dcd.byteimg.com/img/motor-mis-img/0e1a0647fc7451ffefef866f0bf05386~tplv-resize:640:0.png,55,"[33.39, 38.29]",沃尔沃亚太,517,中型车,插电式混合动力,2023.07,3年不限公里
长安凯程,长安之星9 EV,https://p3-dcd.byteimg.com/img/motor-mis-img/628f41aac12211548f30b7868b5ce3ab~tplv-resize:640:0.png,52,"[12.98, 16.59]",长安轻型车,518,微面,纯电动,2023.04,3年或6万公里
上汽大通MAXUS,大通D60,https://p9-dcd.byteimg.com/img/motor-mis-img/8ad8e32b0d69a70470645d077a560c27~tplv-resize:640:0.png,51,"[11.88, 12.18]",上汽大通,519,中型SUV,汽油,2023.05,3年或6万公里
丰田,广汽丰田bZ4X,https://p3-dcd.byteimg.com/img/motor-mis-img/0534600885eae10c8086cc8cee5d19fb~tplv-resize:640:0.png,49,"[16.98, 25.78]",广汽丰田,520,中型SUV,纯电动,2022.10,3年或10万公里
起亚,焕驰,https://p3-dcd.byteimg.com/img/motor-mis-img/c655aa38e008e10259a76a207c62a295~tplv-resize:640:0.png,48,"[6.19, 6.59]",起亚,521,小型车,汽油,2020.08,3年或10万公里
马自达,马自达CX-30,https://p3-dcd.byteimg.com/img/motor-mis-img/f52705ca1c53816aaa856c1a1ae056df~tplv-resize:640:0.png,46,"[11.99, 18.99]",长安马自达,522,小型SUV,汽油,2022.08,3年或10万公里
比亚迪,宋MAX DM-i,https://p3-dcd.byteimg.com/img/motor-mis-img/7ec97e2a0cd2675c197335c8319f94b1~tplv-resize:640:0.png,41,"[13.78, 16.48]",比亚迪,523,紧凑型MPV,插电式混合动力,2022.03,6年或15万公里
捷途,捷途X70S EV,https://p3-dcd.byteimg.com/img/motor-mis-img/f4e6e2fbaa0cecf457663534e094c6f1~tplv-resize:640:0.png,40,"[16.98, 17.98]",奇瑞汽车,524,中型SUV,纯电动,2019.09,4年或10万公里
丰田,RAV4荣放双擎E+,https://p9-dcd.byteimg.com/img/motor-mis-img/4fcf011be1ed190903989d9a4c87225d~tplv-resize:640:0.png,37,"[24.18, 28.98]",一汽丰田,525,紧凑型SUV,插电式混合动力,2023.04,3年或10万公里
奔腾,奔腾T99,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c824422f6b304aa381f609de73f94fc3~tplv-resize:640:0.png,37,"[11.99, 17.19]",一汽奔腾,526,中大型SUV,汽油,2022.12,3年或10万公里
长安,长安CS95,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/c8c2f3936912439c9a470b5aaa1ee7e1~tplv-resize:640:0.png,37,"[16.79, 19.19]",长安汽车,527,中大型SUV,汽油,2023.02,3年或10万公里
东风风行,风行雷霆,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/208be4380d144330a1968e5c32356d41~tplv-resize:640:0.png,35,"[10.99, 21.99]",东风风行,528,紧凑型SUV,纯电动,2023.11,8年或16万公里
比亚迪,比亚迪e3,https://p3-dcd.byteimg.com/img/motor-mis-img/993f74dfdbd9feb7e14875c014b44163~tplv-resize:640:0.png,34,"[15.47, 15.47]",比亚迪,529,紧凑型车,纯电动,2021.08,3年或10万公里
大众,途安L,https://p3-dcd.byteimg.com/img/motor-mis-img/20f107b28a94a16705865e9b91e79819~tplv-resize:640:0.png,33,"[15.48, 18.38]",上汽大众,530,紧凑型MPV,汽油,2023.10,3年或10万公里
本田,e:NP1 极湃1,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/8f1fca2269d94ce289be76e6a2da2dd8~tplv-resize:640:0.png,31,"[15.5, 19.8]",广汽本田,531,小型SUV,纯电动,2022.06,3年或12万公里
高合,高合HiPhi X,https://p3-dcd.byteimg.com/img/motor-mis-img/ffeed63a3d77e832e4010a065fbf156c~tplv-resize:640:0.png,25,"[56.99, 79.99]",华人运通,532,中大型SUV,纯电动,2022.03,5年或15万公里
北京,北京BJ80,https://p3-dcd.byteimg.com/img/motor-mis-img/4f52b32a408cd7fd40a897d72970964f~tplv-resize:640:0.png,23,"[29.8, 39.8]",北京汽车,533,中大型SUV,汽油,2023.12,3年或10万公里
丰田,广汽丰田铂智4X,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/07e52f01f31940cbbc530d237e7fc671~tplv-resize:640:0.png,22,"[17.97, 23.87]",广汽丰田,534,中型SUV,纯电动,2023.11,3年或10万公里
DS,DS 9,https://p9-dcd.byteimg.com/img/motor-mis-img/fc67d704cb45ca837dc5130b5cc62498~tplv-resize:640:0.png,19,"[27.49, 34.99]",DS汽车,535,中型车,汽油,2023.10,3年或10万公里
红旗,红旗LS7,https://p9-dcd.byteimg.com/img/motor-mis-img/0b094b3ada0704b3ef49fa69acb10d59~tplv-resize:640:0.png,18,"[136.58, 146.58]",一汽红旗,536,大型SUV,汽油,2022.08,4年或10万公里
魏牌,拿铁DHT-PHEV,https://p3-dcd.byteimg.com/img/motor-mis-img/725b1dc66ecb6ae5c9b4e9d4d0d7aed6~tplv-resize:640:0.png,18,"[19.4, 22.8]",长城汽车,537,紧凑型SUV,插电式混合动力,2022.07,5年或15万公里
哈弗,哈弗酷狗,https://p9-dcd.byteimg.com/img/motor-mis-img/542c787061ef1dc3acaa30b2d30ce797~tplv-resize:640:0.png,17,"[10.58, 13.18]",长城汽车,538,紧凑型SUV,汽油,2022.08,3年或10万公里
长安,逸动DT,https://p3-dcd.byteimg.com/img/motor-mis-img/2eb5d0ad4499c08c659400c611fcde08~tplv-resize:640:0.png,14,"[5.79, 7.39]",长安汽车,539,紧凑型车,汽油,2021.07,3年或10万公里
奇瑞新能源,无界Pro,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/43d183c57f8343339359a58dd2d7c8d8~tplv-resize:640:0.png,13,"[8.49, 11.09]",奇瑞新能源,540,微型车,纯电动,2022.11,3年或12万公里
本田,享域,https://p3-dcd.byteimg.com/img/motor-mis-img/f2ed945c45d908125c08d0c9ae3c718c~tplv-resize:640:0.png,13,"[8.98, 13.19]",东风本田,541,紧凑型车,汽油,2022.03,3年或10万公里
荣威,荣威RX3,https://p3-dcd.byteimg.com/img/motor-mis-img/7a72b35f6c07573796372a87430d08fa~tplv-resize:640:0.png,12,"[6.78, 8.88]",上汽集团,542,小型SUV,汽油,2021.03,3年或10万公里
DS,DS 7,https://p3-dcd.byteimg.com/img/motor-mis-img/ed26b29c1b4cc3f3c703070d4997ce5e~tplv-resize:640:0.png,12,"[24.99, 32.99]",DS汽车,543,紧凑型SUV,汽油,2022.11,3年或10万公里
新龙马汽车,新龙马汽车启腾M70,https://p9-dcd.byteimg.com/img/motor-mis-img/a1bbe4ab1ea3baa5b35e042c79ff6532~tplv-resize:640:0.png,11,"[4.68, 6.05]",新龙马汽车,544,微面,汽油,2021.04,3年或6万公里
丰田,一汽丰田bZ4X,https://p3-dcd.byteimg.com/img/motor-mis-img/189c3b232b99c56e0bfb8f4a5acc800b~tplv-resize:640:0.png,11,"[15.98, 24.48]",一汽丰田,545,中型SUV,纯电动,2022.10,3年或10万公里
马自达,马自达CX-30 EV,https://p9-dcd.byteimg.com/img/motor-mis-img/79d417ac74b4f57a2935af5f3cdf409e~tplv-resize:640:0.png,10,"[15.98, 20.18]",长安马自达,546,小型SUV,纯电动,2021.09,3年或10万公里
哪吒汽车,哪吒X,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/dfb6468c733e43e99230cfbfb4652d30~tplv-resize:640:0.png,10,"[10.88, 12.88]",合众汽车,547,紧凑型SUV,纯电动,2023.10,4年或12万公里
日产,蓝鸟,https://p3-dcd.byteimg.com/img/motor-mis-img/6a890b642bc57f51fada5de6db6af34d~tplv-resize:640:0.png,10,"[12.59, 13.39]",东风日产,548,紧凑型车,汽油,2020.09,3年或10万公里
福特,福克斯,https://p3-dcd.byteimg.com/img/motor-mis-img/afc56a676f2fa14ec1dff1f943016eab~tplv-resize:640:0.png,9,"[10.48, 14.08]",长安福特,549,紧凑型车,汽油,2022.06,3年或10万公里
标致,标致2008,https://p9-dcd.byteimg.com/img/motor-mis-img/6b4e64ab6004f080dee3bd0eb61b322a~tplv-resize:640:0.png,8,"[9.47, 9.47]",东风标致,550,小型SUV,汽油,2021.10,3年或10万公里
丰田,威兰达高性能版,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/fe0a534abd314543a5f1f803bab7597d~tplv-resize:640:0.png,8,"[22.88, 26.28]",广汽丰田,551,紧凑型SUV,插电式混合动力,2023.03,3年或10万公里
哪吒汽车,哪吒AYA,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/181eb1cb372d46b292dc0c4da1a252a3~tplv-resize:640:0.png,8,"[6.88, 8.38]",合众汽车,552,小型SUV,纯电动,2023.08,3年或12万公里
现代,名图 纯电动,https://p9-dcd.byteimg.com/img/motor-mis-img/b67b3eec8cfd60f7bff89c8e01f844a6~tplv-resize:640:0.png,7,"[17.88, 20.38]",北京现代,553,中型车,纯电动,2021.03,5年或10万公里
启辰,启辰T60,https://p3-dcd.byteimg.com/img/motor-mis-img/9e393843ac2d25e558685dcb68894719~tplv-resize:640:0.png,7,"[7.88, 10.28]",东风日产,554,小型SUV,汽油,2021.10,3年或10万公里
英菲尼迪,英菲尼迪Q50L,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/4a825a6a359e4fc48aeb586f0c87cd50~tplv-resize:640:0.png,6,"[20.48, 23.39]",东风英菲尼迪,555,中型车,汽油,2022.03,4年或10万公里
哈弗,哈弗H6新能源,https://p3-dcd.byteimg.com/img/motor-mis-img/f6c414b7d3d6068a4cf97e19b1f7b11f~tplv-resize:640:0.png,5,"[13.98, 15.38]",长城汽车,556,紧凑型SUV,插电式混合动力,2022.09,6年或15万公里包修
现代,名图,https://p3-dcd.byteimg.com/img/motor-mis-img/72d70bf376d6bb70c1e42dd8342f3413~tplv-resize:640:0.png,5,"[13.38, 16.88]",北京现代,557,中型车,汽油,2021.03,可选:[3年或15万公里] [5年或10万公里] [7年或7万公里]
名爵,MG ZS,https://p9-dcd.byteimg.com/img/motor-mis-img/65ffd10557f995aeb3d5743592e170aa~tplv-resize:640:0.png,4,"[7.58, 8.98]",上汽集团,558,小型SUV,汽油,2022.07,3年或10万公里
DS,DS 9 PHEV,https://p3-dcd.byteimg.com/img/motor-mis-img/6505fe35f2a3a3ffa5a1ffbb7bd5a617~tplv-resize:640:0.png,4,"[33.49, 40.49]",DS汽车,559,中型车,插电式混合动力,2022.03,8年或12万公里
日产,楼兰,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/6b198431f20a40b0bab91e7df531f31c~tplv-resize:640:0.png,4,"[16.38, 20.88]",东风日产,560,中型SUV,汽油,2020.08,3年或10万公里
东风富康,富康ES600,https://p9-dcd.byteimg.com/img/motor-mis-img/9d0422fde61435579a20862d9847eecf~tplv-resize:640:0.png,4,"[15.38, 16.38]",神龙汽车,561,紧凑型车,纯电动,2022.11,3年或12万公里
SWM斯威汽车,斯威X3,https://p3-dcd.byteimg.com/img/motor-mis-img/e378ebdc44c1db74a9ce8171e550701c~tplv-resize:640:0.png,3,"[5.88, 5.88]",SWM斯威汽车,562,紧凑型SUV,汽油,2022.01,8年或16万公里
丰田,威驰FS,https://p3-dcd.byteimg.com/img/motor-mis-img/1c65e3ac4deae8b92f41852fe283989a~tplv-resize:640:0.png,3,"[7.38, 8.08]",一汽丰田,563,小型车,汽油,2022.07,3年或10万公里
日产,途达,https://p9-dcd.byteimg.com/img/motor-mis-img/4fb69a37d8e0b84f5ba9d634e58c00f5~tplv-resize:640:0.png,3,"[14.38, 22.23]",郑州日产,564,中型SUV,汽油,2019.11,3年或10万公里
名爵,MG领航PHEV,https://p9-dcd.byteimg.com/img/motor-mis-img/5f6ff0d40b5bf3af63b8ee08289e1cb4~tplv-resize:640:0.png,3,"[14.58, 16.58]",上汽集团,565,紧凑型SUV,插电式混合动力,2021.01,3年或10万公里
领克,领克05 EM-P,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/35c1dde50d0640fa81dfde99bd168ca6~tplv-resize:640:0.png,2,"[21.38, 21.38]",领克,566,紧凑型SUV,插电式混合动力,2023.03,4年或10万公里
广汽集团,绎乐,https://p3-dcd.byteimg.com/img/motor-mis-img/7c81468c2481b939613261d525bd1e8b~tplv-resize:640:0.png,2,"[15.18, 17.38]",广汽本田,567,紧凑型车,纯电动,2021.03,4年或15万公里
思皓,花仙子,https://p9-dcd.byteimg.com/img/tos-cn-i-dcdx/7a7c73fd87fe459f9f75a1ebdcf7c74a~tplv-resize:640:0.png,2,"[5.99, 7.49]",江汽集团,568,微型车,纯电动,2022.11,3年或12万公里
智己汽车,智己L7,https://p3-dcd.byteimg.com/img/tos-cn-i-dcdx/2b9f5b7572c6425284d7c82243b15016~tplv-resize:640:0.png,2,"[29.88, 50.88]",智己汽车,569,中大型车,纯电动,2022.12,8年或24万公里
合创汽车,合创007,https://p3-dcd.byteimg.com/img/motor-mis-img/08a44355529f774514bb9aa8957929a2~tplv-resize:640:0.png,2,"[29.98, 29.98]",合创汽车,570,中型SUV,纯电动,2021.05,5年不限公里
海马,海马7X-E,https://p3-dcd.byteimg.com/img/motor-mis-img/83764d01c17f4ed726bfa1c8da24270c~tplv-resize:640:0.png,2,"[21.98, 25.98]",一汽海马,571,紧凑型MPV,纯电动,2022.09,5年或10万公里
大众,桑塔纳,https://p3-dcd.byteimg.com/img/motor-mis-img/1d30e0ba37d12cbaf4dd24f94569a219~tplv-resize:640:0.png,1,"[7.79, 10.28]",上汽大众,572,紧凑型车,汽油,2020.10,3年或10万公里
福特,锐际PHEV,https://p3-dcd.byteimg.com/img/motor-mis-img/9fbf154e6c81aad3e71aee0f2cbfa64a~tplv-resize:640:0.png,1,"[19, 19]",长安福特,573,紧凑型SUV,插电式混合动力,2021.06,3年或10万公里
丰田,威驰,https://p3-dcd.byteimg.com/img/motor-mis-img/5a47279a2f425d7c1505b60d0478d9a8~tplv-resize:640:0.png,1,"[6.18, 8.28]",一汽丰田,574,小型车,汽油,2021.11,3年或10万公里
理念,广汽本田VE-1,https://p9-dcd.byteimg.com/img/motor-mis-img/6b45b76df3eac473edc4da19a10ce8d7~tplv-resize:640:0.png,1,"[14.38, 17.68]",广汽本田,575,小型SUV,纯电动,2022.09,3年或10万公里
